DRAIN_SQKM,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,PROXIM_NEAREST_DAM,PROXIM_DIS_ALLDAMS,PROXIM_NEAREST_MAJ_DAM,PROXIM_DIS_ALL_MAJ_DAMS,CANALS_PCT,PROXIM_NEAREST_CANAL,PROXIM_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,PROXIM_NEAREST_MAJ_NPDES,PROXIM_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,MAINS100_DEV,MAINS100_FOREST,MAINS100_PLANT,MAINS100_11,MAINS100_12,MAINS100_21,MAINS100_22,MAINS100_23,MAINS100_24,MAINS100_31,MAINS100_41,MAINS100_42,MAINS100_43,MAINS100_52,MAINS100_71,MAINS100_81,MAINS100_82,MAINS100_90,MAINS100_95,MAINS800_DEV,MAINS800_FOREST,MAINS800_PLANT,MAINS800_11,MAINS800_12,MAINS800_21,MAINS800_22,MAINS800_23,MAINS800_24,MAINS800_31,MAINS800_41,MAINS800_42,MAINS800_43,MAINS800_52,MAINS800_71,MAINS800_81,MAINS800_82,MAINS800_90,MAINS800_95,RIP100_DEV,RIP100_FOREST,RIP100_PLANT,RIP100_11,RIP100_12,RIP100_21,RIP100_22,RIP100_23,RIP100_24,RIP100_31,RIP100_41,RIP100_42,RIP100_43,RIP100_52,RIP100_71,RIP100_81,RIP100_82,RIP100_90,RIP100_95,RIP800_DEV,RIP800_FOREST,RIP800_PLANT,RIP800_11,RIP800_12,RIP800_21,RIP800_22,RIP800_23,RIP800_24,RIP800_31,RIP800_41,RIP800_42,RIP800_43,RIP800_52,RIP800_71,RIP800_81,RIP800_82,RIP800_90,RIP800_95,CDL_CORN,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_BARLEY,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,PADCAT1_PCT_BASIN,PADCAT2_PCT_BASIN,PADCAT3_PCT_BASIN,HGA,HGB,HGAD,HGC,HGD,HGBD,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_NORTHNESS,ASPECT_EASTNESS,median
333.2,4,2.36,72.15,49.88,1.17,2.4,8.22,1.041,10.2,-4.53,0.323,-4.3,51.0,50,235.4,188.0,236,184,99.3,83,12.0,5.1,10,5,376.5,64.9,0.231,9.33,7.31,7.89,6.99,6.64,4.14,3.27,2.79,3.94,4.92,7.32,7.57,-8.32,-6.87,-4.31,0.11,5.12,9.58,14.39,13.76,8.58,2.79,-4.58,-7.75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0,0.0,0.8,4,1.67,0.08,0.0,0.08,73.0,0.0,4.3,10.81,77.8,59.7,18.32,18.22,3.75,0.0,0.0,0.0,1.3,129,0.387,2.0,0.02,56.55,0.03,0.01,0.0,0.02,0.0,0.0,0.0,0.0,2.24,53.18,1.13,26.45,13.91,0.03,0.0,2.65,0.39,0.0,21.94,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,20.1,0.62,20.5,8.2,0.34,0.0,46.57,2.45,0.11,39.32,0.17,0.0,0.0,0.11,0.0,0.0,0.0,0.0,2.44,35.94,0.93,31.33,13.88,0.17,0.0,13.79,1.41,0.02,39.79,0.07,0.03,0.0,0.02,0.0,0.0,0.0,0.0,2.54,36.25,1.0,31.29,16.65,0.07,0.0,10.84,1.32,0.02,54.58,0.03,0.01,0.0,0.02,0.0,0.0,0.0,0.0,2.18,51.18,1.21,27.27,14.56,0.03,0.0,3.08,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,99.95,190.7,56.7,0.0,0.0,0.0,0.0,0.79,0.24,0.04,0.0,0.0,0.0,88.43,3.38,46.11,0.0,18.08,32.43,0.0,0.13,2.89,1.31,0.86,5.59,46.76,71.62,49.84,68.9,20.19,50.73,29.08,0.23,40.11,2583.7,3027,2275,2560,169.3,2275,0.411,0.379,18.0,-0.667,-0.745,-26.254703328509418
605.9,15,2.05,63.81,39.48,1.67,3.1,8.9,1.308,11.5,-4.49,0.335,-4.9,50.6,50,235.9,186.2,239,180,94.1,85,11.3,5.1,10,5,394.4,60.6,0.198,7.88,6.16,6.71,6.2,6.04,3.92,3.2,2.74,3.76,4.51,6.28,6.43,-8.15,-6.6,-3.92,0.53,5.61,9.98,14.71,14.06,8.99,3.2,-4.2,-7.61,2,0.33,86.03,85.98,1,0.17,0.9984952708512468,0.9875322441960447,0.9984952708512468,0.9984952708512468,1.61,0.986457437661221,0.9793637145313843,0.0,0.0,0.0,0.0,25.6,0.0,0.2,0,0.0,0.91,4,1.22,2.23,32.54,1.02,71.8,0.0,9.2,11.12,179.7,58.2,19.26,12.99,7.25,0.0,0.0,2.29,2.8,324,0.535,19.1,0.2,43.18,0.37,0.81,0.0,0.19,0.01,0.0,0.0,0.0,4.32,36.06,2.8,23.37,26.3,0.37,0.0,3.0,2.77,0.0,0.8,0.32,30.34,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.65,0.0,0.62,0.62,0.32,0.0,18.49,48.8,0.05,0.98,2.11,25.05,0.0,0.05,0.0,0.0,0.0,0.0,0.35,0.61,0.03,5.75,8.79,2.11,0.0,15.66,41.61,0.28,33.74,0.79,1.42,0.0,0.25,0.02,0.0,0.0,0.0,5.31,25.65,2.78,21.83,25.19,0.79,0.0,10.43,6.34,0.21,42.09,0.42,0.92,0.0,0.2,0.01,0.0,0.0,0.0,4.47,34.69,2.93,23.35,26.5,0.42,0.0,3.39,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,98.12,303.0,85.6,0.2,0.03,0.0,0.03,0.88,0.29,0.1,0.0,0.0,0.0,72.14,3.11,40.36,0.0,13.61,42.93,0.0,0.14,2.4,1.29,0.81,5.62,46.58,76.36,56.63,74.16,24.14,50.21,25.66,0.25,34.42,2493.6,3027,2184,2473,187.8,2185,0.367,0.343,15.6,-0.889,-0.457,10.827571757804323
7719.6,18,1.01,36.79,20.71,3.84,5.3,11.79,1.885,14.4,-3.95,1.59,-2.9,51.1,54,244.2,173.1,246,160,68.2,53,7.4,4.3,6,3,464.2,40.0,0.057,2.86,2.52,3.43,3.82,4.23,2.81,2.54,2.7,3.12,3.12,3.15,2.51,-7.45,-5.92,-2.22,2.72,7.94,12.63,16.75,15.95,10.97,5.02,-2.36,-6.71,55,0.71,31.42,29.29,9,0.12,0.9920464316423044,0.8727429062768702,0.989896818572657,0.88134135855546,5.13,0.983877901977644,0.8529664660361134,0.0,0.01,0.8394239036973346,0.8394239036973346,34.6,0.24,0.57,5,738.8,0.86,9,1.94,0.77,2.08,0.46,60.5,0.0,4.6,12.61,173.1,56.4,16.3,7.99,5.38,1.43,5.18,7.31,7.6,3819,0.495,9.3,1.19,13.88,3.64,0.29,0.0,0.66,0.44,0.08,0.01,2.06,1.76,11.3,0.82,66.3,9.93,3.64,0.0,1.19,1.52,1.91,13.39,3.62,4.15,0.0,0.65,1.11,0.15,0.0,0.3,1.08,11.19,1.12,46.51,4.41,3.6,0.02,15.19,10.52,2.95,17.94,6.81,1.36,0.0,1.41,1.34,0.15,0.05,1.51,1.38,15.05,1.51,52.46,3.31,6.76,0.04,6.76,6.91,1.37,11.62,5.8,0.5,0.0,0.8,0.51,0.06,0.0,0.97,2.16,8.76,0.71,63.18,9.71,5.8,0.0,3.46,3.38,1.2,13.31,4.08,0.26,0.0,0.69,0.43,0.07,0.01,1.54,1.77,10.73,0.82,66.75,9.77,4.07,0.0,1.35,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3.8,0.0,0.0,0.0,0.01,96.13,664.8,120.3,0.8,1.23,0.82,1.03,0.99,0.32,0.58,0.02,0.24,4.19,61.71,5.65,31.47,0.0,19.15,43.73,0.0,0.13,2.87,1.34,0.49,5.66,40.0,85.29,51.71,82.76,21.57,40.53,37.9,0.28,16.11,2256.5,4003,1870,2143,343.2,1870,0.181,0.128,7.5,0.298,0.954,-14.256343984962406
1366.2,8,1.98,48.34,25.09,3.49,7.5,10.61,2.815,15.4,-4.7,2.764,-0.8,50.5,53,248.7,168.9,260,146,68.4,55,7.4,4.4,7,3,442.1,44.4,0.09,2.99,3.09,4.93,5.41,5.79,3.55,3.7,3.96,3.91,4.48,3.78,2.76,-7.46,-6.38,-3.28,1.39,6.44,11.33,15.29,14.45,9.58,3.97,-3.14,-6.89,3,0.22,7.21,5.58,0,0.0,0.9254084264832331,0.9159501289767841,0.0,0.0,4.03,0.9987102321582114,0.9374462596732588,0.0,0.0,0.0,0.0,22.1,0.0,1.87,0,0.0,0.86,5,2.09,1.08,0.0,0.54,63.0,0.0,2.7,10.86,172.4,51.63,22.66,9.61,3.83,4.32,0.0,7.95,6.3,933,0.683,7.9,0.81,30.04,2.09,0.24,0.02,0.67,0.14,0.0,0.0,4.75,1.02,28.93,0.09,50.9,5.09,2.09,0.0,1.43,4.64,0.87,0.23,5.76,0.0,0.0,0.87,0.0,0.0,0.0,0.98,0.0,0.23,0.0,43.12,3.97,5.76,0.0,25.22,19.85,1.06,0.12,2.21,0.0,0.0,1.04,0.02,0.0,0.0,4.15,0.0,0.12,0.0,75.41,2.19,2.21,0.0,6.17,8.69,1.21,24.42,2.95,0.53,0.0,1.01,0.2,0.0,0.0,1.02,1.17,23.17,0.08,53.17,3.81,2.95,0.0,3.96,8.91,0.93,28.7,2.35,0.27,0.0,0.77,0.16,0.0,0.0,2.83,1.03,27.58,0.09,53.57,4.15,2.35,0.0,1.66,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.98,0.0,0.0,0.0,0.0,96.0,733.3,128.2,3.1,0.15,0.27,0.18,0.73,0.34,0.18,0.0,16.08,5.49,49.75,2.06,52.13,0.0,17.03,28.79,0.0,0.12,2.76,1.35,0.51,5.53,46.64,77.32,44.02,74.01,19.72,39.58,40.7,0.23,26.34,2595.0,4085,1854,2477,467.6,1872,0.332,0.279,11.7,0.661,0.75,-14.112554112554111
39136.6,16,1.31,35.52,29.87,3.32,6.2,11.37,2.282,15.7,-4.47,2.188,-0.7,51.9,53,242.1,173.9,256,158,65.7,67,7.3,4.1,7,4,455.8,39.6,0.074,2.75,2.39,3.17,3.53,4.47,2.85,2.69,2.57,3.08,2.88,2.84,2.35,-8.52,-6.68,-2.71,2.5,7.78,12.61,16.63,15.69,10.64,4.64,-2.96,-7.63,121,0.31,131.37,128.83,27,0.07,0.998280309544282,0.7323731728288908,0.998280309544282,0.7405417024935512,4.27,0.9909716251074807,0.6859415305245057,0.0,0.01,0.8544711951848667,0.800945829750645,20.0,0.18,0.22,9,3326.3,0.82,18,2.16,3.57,79.57,1.04,60.3,0.0,1.8,12.45,209.3,55.21,16.01,9.1,4.85,2.53,3.62,8.68,6.1,16346,0.418,24.9,0.82,11.22,2.69,0.8,0.03,0.52,0.24,0.06,0.01,1.57,0.91,10.09,0.22,72.45,8.02,2.69,0.0,0.94,1.45,1.01,4.12,6.66,30.31,0.0,0.32,0.51,0.15,0.04,1.7,0.47,3.62,0.03,22.05,4.93,6.66,0.0,16.2,13.03,1.98,7.6,9.84,15.43,0.02,0.71,0.82,0.36,0.09,2.12,0.43,7.15,0.02,43.91,5.25,9.84,0.0,6.02,7.83,0.97,9.84,4.67,1.63,0.0,0.64,0.28,0.05,0.01,0.98,1.04,8.57,0.23,68.32,6.84,4.66,0.01,3.22,3.53,0.87,11.18,3.18,0.89,0.01,0.56,0.25,0.06,0.01,1.26,0.91,10.04,0.23,72.23,7.49,3.18,0.0,1.14,1.73,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.1,1.98,0.0,0.0,0.0,0.0,97.89,342.5,73.0,0.7,1.28,1.11,1.1,0.91,0.34,0.39,0.03,5.06,1.17,48.83,6.18,32.04,0.0,19.23,42.55,0.0,0.11,3.25,1.36,0.42,5.74,40.38,82.31,44.26,79.03,18.2,37.51,44.29,0.26,12.28,2321.0,4191,1937,2183,354.8,1727,0.17,0.109,8.3,-0.371,0.929,-13.980267204684685
529.2,19,1.74,72.13,49.65,2.57,3.8,10.34,1.845,12.6,-5.19,1.146,-4.5,55.8,56,240.4,181.2,242,176,113.2,105,11.7,7.1,10,7,407.8,51.6,0.145,7.24,6.0,8.78,7.66,6.74,3.77,5.24,4.39,4.17,5.24,6.47,6.56,-8.13,-6.83,-3.59,1.23,6.22,10.72,14.23,13.44,9.15,3.99,-3.37,-7.58,14,2.65,63.84,49.23,4,0.76,0.9834479793637145,0.9507738607050731,0.9608770421324162,0.9456147893379192,2.6,0.9926913155631987,0.9623817712811694,0.0,0.0,0.0,0.0,61.0,0.0,3.36,0,0.0,1.0,5,1.98,1.37,0.0,0.76,67.5,2.7,0.7,10.24,65.4,60.23,17.36,7.58,3.55,2.37,0.0,8.9,15.7,512,0.968,7.9,0.4,50.89,8.13,0.46,0.0,0.34,0.06,0.0,0.0,1.29,24.52,23.0,3.37,24.07,11.66,8.13,0.0,2.35,0.75,5.14,11.44,45.38,0.0,0.0,5.14,0.0,0.0,0.0,0.0,10.61,0.83,0.0,11.88,0.08,45.38,0.0,22.99,3.09,3.49,14.53,34.9,0.0,0.0,2.92,0.5,0.06,0.0,0.0,13.82,0.71,0.0,38.9,0.18,34.9,0.0,6.71,1.31,0.78,44.88,11.82,1.17,0.0,0.76,0.01,0.0,0.0,0.09,26.27,16.21,2.4,27.6,8.07,11.82,0.0,4.53,1.06,0.45,50.36,8.97,0.49,0.0,0.38,0.06,0.01,0.0,0.53,25.48,21.48,3.4,26.59,9.49,8.97,0.0,2.29,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,94.51,615.0,156.1,0.6,1.58,0.83,1.53,0.62,0.25,0.22,0.0,0.09,9.54,36.23,4.07,74.59,0.0,11.98,9.35,0.0,0.12,2.37,1.38,0.6,5.91,52.88,72.07,41.57,66.18,22.93,38.88,38.19,0.23,25.02,2740.0,3766,2190,2632,342.0,2210,0.349,0.28,14.3,0.592,0.806,-18.49899665551838
583.0,20,1.68,70.76,51.47,2.67,3.9,10.49,1.837,12.8,-5.11,1.129,-4.8,55.8,57,240.5,180.6,239,176,112.5,105,11.6,7.1,10,7,411.2,51.3,0.141,7.1,5.87,8.52,7.45,6.6,3.74,5.17,4.36,4.14,5.14,6.34,6.4,-8.08,-6.76,-3.46,1.39,6.39,10.9,14.41,13.61,9.31,4.12,-3.24,-7.51,16,2.74,129.52,115.22,5,0.86,1.0,0.9494840928632846,1.0,0.9494840928632846,2.39,0.9840928632846088,0.9552880481513327,0.0,0.0,0.0,0.0,61.0,0.0,1.74,1,0.8,0.99,5,2.04,1.34,0.35,1.24,67.3,2.6,0.7,10.24,64.1,60.1,18.06,6.96,3.26,3.44,0.0,8.18,16.1,534,0.916,13.5,0.37,52.14,7.95,0.92,0.0,0.31,0.05,0.0,0.0,1.17,25.86,22.77,3.51,23.8,10.69,7.95,0.0,2.27,0.69,7.57,8.84,25.29,12.24,0.0,7.53,0.04,0.0,0.0,0.0,7.87,0.97,0.0,24.89,0.8,25.29,0.0,17.41,2.96,2.94,12.06,24.1,4.79,0.0,2.64,0.28,0.03,0.0,0.07,10.89,1.17,0.0,46.93,1.33,24.1,0.0,5.47,2.32,0.71,44.96,11.59,2.57,0.0,0.7,0.01,0.0,0.0,0.08,26.48,16.08,2.4,27.2,7.47,11.59,0.0,4.42,0.99,0.41,51.22,8.8,1.02,0.0,0.35,0.06,0.0,0.0,0.48,26.57,21.2,3.45,26.32,8.74,8.8,0.0,2.23,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,94.9,565.3,143.7,0.5,2.04,0.82,1.94,0.64,0.27,0.22,0.0,0.08,9.2,34.72,3.69,75.59,0.0,11.53,9.19,0.0,0.12,2.38,1.38,0.61,5.92,53.17,71.68,41.12,65.7,22.9,38.73,38.38,0.22,24.67,2708.6,3766,2163,2601,344.1,2188,0.34,0.273,14.6,0.619,0.785,-15.076109554370428
67.8,18,2.46,127.95,76.67,0.8,2.6,7.94,1.53,12.5,-5.37,0.732,-4.7,56.0,56,229.6,188.9,233,182,151.4,135,17.4,8.4,15,8,366.4,68.9,0.295,16.77,13.25,15.0,14.05,10.78,4.6,4.09,4.06,5.61,10.23,14.53,14.77,-8.92,-7.57,-4.75,-0.32,4.64,9.49,13.39,12.61,7.71,2.63,-4.53,-8.11,3,4.42,205.64,158.69,2,2.95,0.984737747205503,0.9834479793637145,0.984737747205503,0.9840928632846088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0,0.0,0.75,3,1.15,4.89,0.0,0.92,53.8,2.2,0.0,9.84,17.1,56.03,33.62,10.35,0.0,0.0,0.0,0.0,4.4,52,0.767,12.0,0.2,69.0,0.0,0.82,0.0,0.2,0.0,0.0,0.0,0.41,16.3,52.21,0.49,1.39,19.38,0.0,0.0,7.83,0.97,0.23,66.7,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,17.01,49.05,0.63,3.22,10.26,0.0,0.0,18.59,0.78,0.1,75.76,0.0,0.24,0.0,0.1,0.0,0.0,0.0,0.55,18.73,55.18,1.85,1.86,13.61,0.0,0.0,7.43,0.44,0.05,60.81,0.0,3.07,0.0,0.05,0.0,0.0,0.0,0.86,16.72,43.88,0.21,2.4,15.51,0.0,0.0,15.4,1.9,0.05,69.28,0.0,0.96,0.0,0.05,0.0,0.0,0.0,0.47,16.37,52.35,0.56,1.62,18.76,0.0,0.0,7.85,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,99.92,846.6,251.4,0.0,1.26,0.1,0.32,0.34,0.12,0.02,0.0,0.0,84.3,14.23,0.0,75.14,0.0,0.0,24.86,0.0,0.08,4.23,1.42,0.56,6.0,50.87,60.3,25.09,53.11,14.71,32.31,52.99,0.15,86.14,2957.6,3259,2181,3021,203.4,2192,0.72,0.779,19.0,-0.208,-0.978,-22.194216024074805
1460.0,17,1.35,80.29,60.17,2.34,3.6,10.44,1.885,13.1,-5.11,1.037,-5.4,56.1,58,236.7,183.3,234,179,119.0,116,12.6,7.3,13,7,406.4,55.6,0.188,8.99,7.15,9.36,8.45,7.42,3.7,4.66,4.09,4.34,6.14,7.89,7.99,-8.1,-6.69,-3.36,1.45,6.46,11.08,14.62,13.8,9.36,4.15,-3.17,-7.48,26,1.78,75.24,59.95,8,0.55,0.9952708512467756,0.9303525365434222,0.9769991401547722,0.9327171109200344,1.57,0.9488392089423904,0.9202493551160791,0.0,0.0,0.0,0.0,60.3,0.0,4.29,1,0.8,0.86,5,1.61,1.0,1.18,0.75,63.3,2.4,0.6,10.25,60.2,58.68,17.89,9.3,2.81,4.42,0.0,6.9,14.1,1012,0.693,10.9,1.24,65.62,6.75,0.57,0.0,0.83,0.32,0.07,0.02,0.52,26.17,36.63,2.83,13.55,8.06,6.75,0.0,3.14,0.54,5.04,18.43,22.61,11.39,0.0,1.55,1.99,1.15,0.35,0.0,13.0,4.9,0.53,14.15,0.45,22.61,0.0,27.9,0.04,6.27,31.64,27.52,6.07,0.0,2.54,2.21,1.09,0.43,0.0,25.33,5.79,0.52,19.0,0.78,27.52,0.0,8.65,0.07,1.9,53.03,10.89,1.76,0.0,1.25,0.46,0.15,0.04,0.11,23.5,27.59,1.94,16.34,6.51,10.89,0.0,8.32,1.14,1.38,63.7,7.57,0.67,0.0,0.91,0.37,0.09,0.02,0.25,26.07,34.81,2.82,15.06,7.34,7.57,0.0,3.41,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,3.73,0.0,0.0,0.0,0.0,96.25,513.7,129.4,0.6,6.54,5.36,6.18,0.66,0.28,0.36,0.05,4.16,16.94,36.91,5.3,60.54,0.0,19.74,14.42,0.0,0.1,3.18,1.4,0.59,5.87,53.18,70.82,38.01,65.27,19.73,36.42,43.86,0.19,33.69,2676.7,3766,2047,2660,335.1,2054,0.366,0.357,16.6,0.998,0.065,-17.391711229946544
1161.8,17,1.92,91.56,51.19,2.72,3.9,9.94,2.499,13.6,-4.86,1.045,-4.2,55.9,58,236.7,178.5,237,176,124.5,107,14.0,7.4,11,7,421.3,59.9,0.237,11.46,8.72,10.25,9.52,8.16,4.02,4.12,3.75,4.63,7.21,9.55,10.15,-8.34,-6.89,-3.83,1.19,6.27,11.01,14.89,14.1,9.25,3.81,-3.45,-7.4,3,0.26,47.06,31.04,2,0.17,0.9352966466036113,0.930567497850387,0.9352966466036113,0.9344368013757524,1.97,0.9974204643164231,0.9828030954428203,0.0,0.0,0.0,0.0,61.3,0.0,4.15,0,0.0,0.75,5,1.69,2.19,0.65,0.61,57.2,2.0,0.3,10.24,23.2,60.59,20.54,8.86,3.06,4.35,0.0,2.6,10.4,567,0.488,12.5,0.27,66.41,5.36,0.52,0.0,0.24,0.02,0.0,0.0,1.83,28.21,34.15,4.05,14.44,9.26,5.34,0.02,1.73,0.19,1.59,41.61,19.3,0.83,0.0,1.04,0.49,0.06,0.0,1.96,11.99,29.52,0.1,18.08,2.19,19.3,0.0,14.23,0.22,1.35,42.36,24.21,0.16,0.0,1.13,0.21,0.01,0.0,2.68,20.12,21.6,0.65,21.24,4.31,24.16,0.06,3.58,0.1,0.74,59.9,10.6,1.53,0.0,0.65,0.09,0.01,0.0,0.36,22.46,35.48,1.96,16.85,5.12,10.59,0.01,4.45,0.46,0.31,65.96,6.32,0.62,0.0,0.28,0.03,0.0,0.0,1.25,27.88,34.33,3.75,15.64,7.86,6.31,0.01,1.83,0.21,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,2.03,0.0,0.0,0.02,0.0,97.87,376.7,99.6,0.4,0.75,0.29,0.91,0.42,0.16,0.09,0.0,12.26,13.05,42.62,4.95,63.6,0.0,15.79,15.66,0.0,0.09,3.96,1.4,0.59,5.8,54.79,67.56,34.55,62.0,18.12,35.23,46.65,0.16,54.35,2641.4,3692,2007,2592,345.9,2007,0.377,0.347,20.4,-0.839,-0.545,-31.05990746133436
4073.5,18,1.33,76.27,39.44,3.16,5.8,11.13,2.342,14.6,-4.54,1.201,-3.0,56.3,58,239.9,176.3,255,153,116.3,91,12.6,7.2,10,6,434.7,53.4,0.179,8.62,6.8,8.31,7.82,7.07,3.69,4.31,3.92,4.38,6.05,7.59,7.7,-7.95,-6.4,-2.93,2.23,7.3,11.96,15.62,14.8,10.19,4.76,-2.63,-7.08,45,1.1,43.28,31.65,11,0.27,0.9823731728288908,0.9052020636285468,0.8989681857265692,0.8832760103181427,1.66,0.9213241616509028,0.900042992261393,0.0,0.05,0.9247635425623387,0.9185296646603612,60.4,0.0,4.54,2,466.2,0.83,6,1.9,1.16,0.48,0.52,60.7,2.5,0.8,10.56,179.9,58.5,18.76,9.69,2.32,3.54,1.51,5.67,15.4,2544,0.625,8.3,1.03,57.77,7.55,0.47,0.0,0.68,0.27,0.06,0.02,0.79,29.62,25.57,2.59,23.99,6.19,7.26,0.29,1.96,0.26,6.5,18.76,29.42,13.43,0.0,2.27,2.71,1.05,0.47,0.02,10.57,7.98,0.21,10.77,0.17,29.34,0.09,20.91,0.02,8.56,20.76,34.32,4.31,0.0,4.04,3.24,0.92,0.36,0.04,15.02,5.54,0.2,25.08,0.31,33.85,0.47,6.6,0.03,1.73,48.24,13.6,1.45,0.0,1.16,0.43,0.11,0.03,0.15,24.6,22.06,1.58,25.1,4.12,13.35,0.25,5.07,0.55,1.13,56.19,8.45,0.54,0.0,0.74,0.3,0.07,0.02,0.49,29.3,24.42,2.47,25.47,5.38,8.13,0.32,2.06,0.29,0.0,0.0,0.0,0.0,0.03,0.04,0.15,0.0,0.33,2.79,0.0,0.0,0.19,0.01,96.45,531.5,134.6,1.2,4.28,4.22,4.08,0.63,0.26,0.31,0.02,5.04,13.71,31.77,3.56,56.08,0.0,23.99,16.37,0.0,0.12,2.85,1.37,0.74,5.89,53.58,75.36,44.48,70.45,22.84,37.39,39.77,0.2,36.17,2514.4,3766,1895,2463,379.0,1904,0.331,0.304,17.1,0.858,-0.514,-14.501611095544984
